#Frame           phi1         psi1
     854     -54.7073     -32.2232
     855     -61.3612     -33.4433
     856     -70.9330      -8.8724
     857     -62.8789     -12.7015
     858     -82.4630     -18.4206
     859     -53.8573     -30.0338
     860     -67.5803     -26.9739
     861     -67.5099     -28.1067
     862     -58.9930     -19.2877
     863     -60.0590     -23.6240
     864     -71.0307     -19.3663
     865     -73.0816     -18.6401
     866     -61.8000     -10.7978
     867     -67.1749     -25.0949
     868     -78.8975     -21.7761
     869     -69.7413     -22.3431
     870     -60.6935      -9.3465
     871     -56.1402     -19.5837
     872     -74.3032     -26.8702
     873     -67.9879     -35.0991
     874     -64.2894     -24.0300
     875     -65.4328     -32.3956
     876     -48.2669     -29.4865
     877     -65.8506     -14.2844
     878     -80.4730     -24.2254
     879     -65.0732     -30.1542
     880     -44.7254     -49.0312
     881     -78.5241     -20.3059
     882     -83.3767     -29.0746
     883    -101.3503     -11.1620
     884     -59.9814     -25.4104
     885     -74.2375     -34.8860
     886     -68.9484     -18.4592
     887     -69.2160     -23.2876
     888     -67.7531     -24.8621
     889     -77.6326     -20.0001
     890     -78.9533      -0.9872
     891     -59.3744     -14.3760
     892     -65.6957     -20.3883
     893     -72.6741     -25.6102
     894     -65.8531     -21.3992
     895     -77.3241     -13.5394
     896     -74.9185       2.9965
     897     -83.5268      -9.1287
     898     -96.8292       1.2035
     899     -83.9941     -11.6058
     900     -62.0417     -17.3807
     901     -65.9362      -5.5199
     902     -78.8448       3.2041
     903     -68.4637       7.4501
     904     -75.6309      20.3269
     905     -77.5950      16.1357
     906     -73.0069      -0.5509
     907     -71.6066       0.8190
     908     -67.7861      -8.8135
     909     -83.0310       1.5476
     910     -68.4415     -29.3702
     911     -75.8848      -6.4249
     912     -82.1747      11.0331
     913     -73.1900      -7.2650
     914     -80.9741     -16.1662
     915     -73.9011       3.5427
     916     -69.8125     -14.3980
     917     -66.1966      19.3854
     918     -85.9995      30.7715
     919     -69.1906      20.4267
     920     -88.2541      25.5260
     921     -81.2079      22.1807
     922     -93.3611      34.3940
     923     -81.2853      12.3891
     924     -77.3894      -0.7088
     925     -78.5286       3.2847
     926     -62.7817       0.6486
     927     -75.7953     -15.5169
     928     -72.0144      -6.6388
     929     -68.2673      -6.2675
     930     -75.0551       3.9893
